country,year,suicides/100k pop,gdp_per_capita,country_code,latitude,longitude
Switzerland,2008,140.41,76202.0,CH,46.818188,8.227512
Switzerland,2009,39.89,73529.0,CH,46.818188,8.227512
Switzerland,2010,67.31,78474.0,CH,46.818188,8.227512
Switzerland,2011,54.93,93053.0,CH,46.818188,8.227512
Switzerland,2012,127.12,87951.0,CH,46.818188,8.227512
Switzerland,2013,37.56,89634.0,CH,46.818188,8.227512
Switzerland,2014,44.4,90809.0,CH,46.818188,8.227512
Switzerland,2015,75.52,86068.0,CH,46.818188,8.227512
Switzerland,2017,9.193264425,83352.08865,CH,46.818188,8.227512
Switzerland,2018,8.385863407,86388.40495,CH,46.818188,8.227512
Tajikistan,2017,0.739452302,848.6723798999999,TJ,38.861034,71.276093
Thailand,1985,46.7,840.0,TH,15.870032,100.992541
Thailand,1986,48.68,911.0,TH,15.870032,100.992541
Thailand,1987,28.51,1045.0,TH,15.870032,100.992541
Thailand,1990,30.45,1666.0,TH,15.870032,100.992541
Thailand,1991,33.5,1891.0,TH,15.870032,100.992541
Thailand,1992,58.13,2120.0,TH,15.870032,100.992541
Thailand,1994,22.57,2784.0,TH,15.870032,100.992541
Thailand,1995,53.870000000000005,3114.0,TH,15.870032,100.992541
Thailand,1996,29.74,3324.0,TH,15.870032,100.992541
Thailand,1997,33.12,2689.0,TH,15.870032,100.992541
Thailand,1998,22.23,2005.0,TH,15.870032,100.992541
Thailand,1999,24.380000000000003,2203.0,TH,15.870032,100.992541
Thailand,2000,82.12,2169.0,TH,15.870032,100.992541
Thailand,2002,37.47,2305.0,TH,15.870032,100.992541
Thailand,2003,21.12,2531.0,TH,15.870032,100.992541
Thailand,2004,20.69,2849.0,TH,15.870032,100.992541
Thailand,2005,60.87,3094.0,TH,15.870032,100.992541
Thailand,2006,13.55,3598.0,TH,15.870032,100.992541
Thailand,2007,16.42,4461.0,TH,15.870032,100.992541
Thailand,2008,17.6,4921.0,TH,15.870032,100.992541
Thailand,2009,25.880000000000003,4736.0,TH,15.870032,100.992541
Thailand,2010,21.76,5707.0,TH,15.870032,100.992541
Thailand,2011,29.71,6153.0,TH,15.870032,100.992541
Thailand,2012,42.88,6584.0,TH,15.870032,100.992541
Thailand,2013,27.89,6917.0,TH,15.870032,100.992541
Thailand,2014,16.56,6662.0,TH,15.870032,100.992541
Thailand,2015,15.3,6552.0,TH,15.870032,100.992541
Thailand,2016,61.98,6713.0,TH,15.870032,100.992541
Thailand,2017,4.019848063,6593.818351999999,TH,15.870032,100.992541
Thailand,2018,4.480667068000001,7296.879608,TH,15.870032,100.992541
Thailand,2019,4.682519631,7817.009671,TH,15.870032,100.992541
Trinidad and Tobago,1985,18.32,7317.0,TT,10.691803,-61.222503
Trinidad and Tobago,1986,64.86,4516.0,TT,10.691803,-61.222503
Trinidad and Tobago,1987,68.16,4449.0,TT,10.691803,-61.222503
Trinidad and Tobago,1988,72.78,4104.0,TT,10.691803,-61.222503
Trinidad and Tobago,1989,43.24,4040.0,TT,10.691803,-61.222503
Trinidad and Tobago,1990,133.91,4656.0,TT,10.691803,-61.222503
Trinidad and Tobago,1991,83.69,4817.0,TT,10.691803,-61.222503
Trinidad and Tobago,1992,142.32999999999998,4803.0,TT,10.691803,-61.222503
Trinidad and Tobago,1993,136.92,4066.0,TT,10.691803,-61.222503
Trinidad and Tobago,1994,108.46,4254.0,TT,10.691803,-61.222503
Trinidad and Tobago,1995,106.28,4637.0,TT,10.691803,-61.222503
Trinidad and Tobago,1996,154.51999999999998,4982.0,TT,10.691803,-61.222503
Trinidad and Tobago,1997,73.58,4937.0,TT,10.691803,-61.222503
Trinidad and Tobago,1998,32.98,5175.0,TT,10.691803,-61.222503
Trinidad and Tobago,1999,31.34,5803.0,TT,10.691803,-61.222503
Trinidad and Tobago,2000,148.72,6920.0,TT,10.691803,-61.222503
Trinidad and Tobago,2001,36.06,7458.0,TT,10.691803,-61.222503
Trinidad and Tobago,2002,83.39,7578.0,TT,10.691803,-61.222503
Trinidad and Tobago,2003,116.33,9465.0,TT,10.691803,-61.222503
Trinidad and Tobago,2004,158.75,11066.0,TT,10.691803,-61.222503
Trinidad and Tobago,2005,28.57,13258.0,TT,10.691803,-61.222503
Trinidad and Tobago,2006,112.3,15190.0,TT,10.691803,-61.222503
Trinidad and Tobago,2007,50.15,17827.0,TT,10.691803,-61.222503
Trinidad and Tobago,2008,31.69,22857.0,TT,10.691803,-61.222503
Trinidad and Tobago,2009,39.55,15652.0,TT,10.691803,-61.222503
Trinidad and Tobago,2010,125.07,18000.0,TT,10.691803,-61.222503
Trinidad and Tobago,2011,54.83,20557.0,TT,10.691803,-61.222503
Turkey,2009,7.68,9773.0,TR,38.963745,35.243322
Turkey,2010,24.0,11525.0,TR,38.963745,35.243322
Turkey,2011,5.47,12237.0,TR,38.963745,35.243322
Turkey,2012,7.05,12671.0,TR,38.963745,35.243322
Turkey,2013,15.34,13603.0,TR,38.963745,35.243322
Turkey,2014,20.73,13170.0,TR,38.963745,35.243322
Turkey,2015,11.52,11961.0,TR,38.963745,35.243322
Turkey,2019,2.18730614,9121.515167,TR,38.963745,35.243322
Turkmenistan,1987,65.25,815.0,TM,38.969719,59.556278
Turkmenistan,1988,110.85,1029.0,TM,38.969719,59.556278
Turkmenistan,1989,42.86,1003.0,TM,38.969719,59.556278
Turkmenistan,1990,61.79,1036.0,TM,38.969719,59.556278
Turkmenistan,1991,77.45,1014.0,TM,38.969719,59.556278
Turkmenistan,1992,47.91,984.0,TM,38.969719,59.556278
Turkmenistan,1993,41.19,954.0,TM,38.969719,59.556278
Turkmenistan,1994,41.72,748.0,TM,38.969719,59.556278
Turkmenistan,1995,72.64,650.0,TM,38.969719,59.556278
Turkmenistan,1996,82.42,608.0,TM,38.969719,59.556278
Turkmenistan,1997,58.21,612.0,TM,38.969719,59.556278
Turkmenistan,1998,102.91,636.0,TM,38.969719,59.556278
Turkmenistan,1999,35.93,619.0,TM,38.969719,59.556278
Turkmenistan,2000,73.34,721.0,TM,38.969719,59.556278
Turkmenistan,2001,113.23,863.0,TM,38.969719,59.556278
Turkmenistan,2002,68.58,1077.0,TM,38.969719,59.556278
Turkmenistan,2003,81.89,1431.0,TM,38.969719,59.556278
Turkmenistan,2004,34.15,1624.0,TM,38.969719,59.556278
Turkmenistan,2005,109.64,1906.0,TM,38.969719,59.556278
Turkmenistan,2006,100.31,2397.0,TM,38.969719,59.556278
Turkmenistan,2007,38.15,2916.0,TM,38.969719,59.556278
Turkmenistan,2008,89.32000000000001,4368.0,TM,38.969719,59.556278
Turkmenistan,2009,32.86,4508.0,TM,38.969719,59.556278
Turkmenistan,2010,16.39,4962.0,TM,38.969719,59.556278
Turkmenistan,2011,12.89,6319.0,TM,38.969719,59.556278
Turkmenistan,2012,18.17,7498.0,TM,38.969719,59.556278
Turkmenistan,2013,11.87,8255.0,TM,38.969719,59.556278
Turkmenistan,2014,11.89,9046.0,TM,38.969719,59.556278
Turkmenistan,2015,20.23,7326.0,TM,38.969719,59.556278
Ukraine,1987,73.29,1353.0,UA,48.379433,31.16558
Ukraine,1988,61.66,1571.0,UA,48.379433,31.16558
Ukraine,1989,98.56,1732.0,UA,48.379433,31.16558
Ukraine,1990,59.62,1698.0,UA,48.379433,31.16558
Ukraine,1991,192.97,1607.0,UA,48.379433,31.16558
Ukraine,1992,71.35,1525.0,UA,48.379433,31.16558
Ukraine,1993,128.70999999999998,1349.0,UA,48.379433,31.16558
Ukraine,1994,235.94,1081.0,UA,48.379433,31.16558
Ukraine,1995,62.61,996.0,UA,48.379433,31.16558
Ukraine,1996,133.4,925.0,UA,48.379433,31.16558
Ukraine,1997,125.1,1046.0,UA,48.379433,31.16558
Ukraine,1998,67.18,879.0,UA,48.379433,31.16558
Ukraine,1999,64.18,666.0,UA,48.379433,31.16558
Ukraine,2000,240.73,663.0,UA,48.379433,31.16558
Ukraine,2001,53.36,812.0,UA,48.379433,31.16558
Ukraine,2002,51.92,920.0,UA,48.379433,31.16558
Ukraine,2003,116.93,1097.0,UA,48.379433,31.16558
Ukraine,2004,45.77,1432.0,UA,48.379433,31.16558
Ukraine,2005,254.06,1917.0,UA,48.379433,31.16558
Ukraine,2006,240.46,2418.0,UA,48.379433,31.16558
Ukraine,2007,150.36,3229.0,UA,48.379433,31.16558
Ukraine,2008,42.16,4104.0,UA,48.379433,31.16558
Ukraine,2009,235.67,2691.0,UA,48.379433,31.16558
Ukraine,2010,40.29,3141.0,UA,48.379433,31.16558
Ukraine,2011,42.09,3788.0,UA,48.379433,31.16558
Ukraine,2012,43.09,4096.0,UA,48.379433,31.16558
Ukraine,2014,177.34,3299.0,UA,48.379433,31.16558
Ukraine,2015,38.08,2256.0,UA,48.379433,31.16558
Ukraine,2017,2.587487467,2638.326055,UA,48.379433,31.16558
Ukraine,2018,2.480810249,3096.561697,UA,48.379433,31.16558
Ukraine,2019,2.428682625,3661.456204,UA,48.379433,31.16558
United Arab Emirates,2005,11.72,42196.0,AE,23.424076,53.847818
United Arab Emirates,2006,5.23,45110.0,AE,23.424076,53.847818
United Arab Emirates,2007,7.46,45285.0,AE,23.424076,53.847818
United Arab Emirates,2008,8.48,48457.0,AE,23.424076,53.847818
United Arab Emirates,2009,7.210000000000001,34960.0,AE,23.424076,53.847818
United Arab Emirates,2010,14.54,36964.0,AE,23.424076,53.847818
United Kingdom,1985,74.73,9231.0,GB,55.378051,-3.435973
United Kingdom,1986,30.51,11323.0,GB,55.378051,-3.435973
United Kingdom,1987,27.3,13996.0,GB,55.378051,-3.435973
United Kingdom,1988,28.43,17072.0,GB,55.378051,-3.435973
United Kingdom,1989,75.63,17349.0,GB,55.378051,-3.435973
United Kingdom,1990,33.17,20411.0,GB,55.378051,-3.435973
United Kingdom,1991,77.1,21201.0,GB,55.378051,-3.435973
United Kingdom,1992,21.87,21815.0,GB,55.378051,-3.435973
United Kingdom,1993,75.34,19553.0,GB,55.378051,-3.435973
United Kingdom,1994,20.5,20927.0,GB,55.378051,-3.435973
United Kingdom,1995,28.450000000000003,24389.0,GB,55.378051,-3.435973
United Kingdom,1996,58.49,25609.0,GB,55.378051,-3.435973
United Kingdom,1997,18.47,28091.0,GB,55.378051,-3.435973
United Kingdom,1998,37.91,29508.0,GB,55.378051,-3.435973
United Kingdom,1999,49.79,29832.0,GB,55.378051,-3.435973
United Kingdom,2000,68.31,29358.0,GB,55.378051,-3.435973
United Kingdom,2001,17.63,29179.0,GB,55.378051,-3.435973
United Kingdom,2002,18.72,31630.0,GB,55.378051,-3.435973
United Kingdom,2003,17.66,36289.0,GB,55.378051,-3.435973
United Kingdom,2004,63.62,42486.0,GB,55.378051,-3.435973
United Kingdom,2005,29.85,44372.0,GB,55.378051,-3.435973
United Kingdom,2006,61.29,47163.0,GB,55.378051,-3.435973
United Kingdom,2007,59.0,53576.0,GB,55.378051,-3.435973
United Kingdom,2008,17.23,50111.0,GB,55.378051,-3.435973
United Kingdom,2009,16.83,41074.0,GB,55.378051,-3.435973
United Kingdom,2010,38.46,41798.0,GB,55.378051,-3.435973
United Kingdom,2011,16.509999999999998,44491.0,GB,55.378051,-3.435973
United Kingdom,2012,16.15,44585.0,GB,55.378051,-3.435973
United Kingdom,2013,16.88,45594.0,GB,55.378051,-3.435973
United Kingdom,2014,65.92,49906.0,GB,55.378051,-3.435973
United Kingdom,2015,32.83,47240.0,GB,55.378051,-3.435973
United Kingdom,2017,1.834727421,40857.75558,GB,55.378051,-3.435973
United Kingdom,2018,3.040911134,43646.95197,GB,55.378051,-3.435973
United Kingdom,2019,3.698587445,43070.49836,GB,55.378051,-3.435973
United States,1985,31.86,19693.0,US,37.09024,-95.712891
United States,1986,33.36,20588.0,US,37.09024,-95.712891
United States,1987,67.9,21631.0,US,37.09024,-95.712891
United States,1988,31.07,23103.0,US,37.09024,-95.712891
United States,1989,64.08,24654.0,US,37.09024,-95.712891
United States,1990,81.69,26004.0,US,37.09024,-95.712891
United States,1991,29.43,26503.0,US,37.09024,-95.712891
United States,1992,67.91000000000001,27760.0,US,37.09024,-95.712891
United States,1993,66.3,28891.0,US,37.09024,-95.712891
United States,1994,27.9,30375.0,US,37.09024,-95.712891
United States,1995,87.43,31518.0,US,37.09024,-95.712891
United States,1996,140.66,32928.0,US,37.09024,-95.712891
United States,1997,135.9,34644.0,US,37.09024,-95.712891
United States,1998,61.620000000000005,36164.0,US,37.09024,-95.712891
United States,1999,126.72,38072.0,US,37.09024,-95.712891
United States,2000,22.96,39218.0,US,37.09024,-95.712891
United States,2001,40.82,40018.0,US,37.09024,-95.712891
United States,2002,125.95,40845.0,US,37.09024,-95.712891
United States,2003,37.45,42468.0,US,37.09024,-95.712891
United States,2004,121.28,44867.0,US,37.09024,-95.712891
United States,2005,121.51,47423.0,US,37.09024,-95.712891
United States,2006,42.79,49666.0,US,37.09024,-95.712891
United States,2007,122.46,51585.0,US,37.09024,-95.712891
United States,2008,107.89,52128.0,US,37.09024,-95.712891
United States,2009,126.51,50563.0,US,37.09024,-95.712891
United States,2010,97.42,51989.0,US,37.09024,-95.712891
United States,2011,132.43,53452.0,US,37.09024,-95.712891
United States,2012,134.44,55170.0,US,37.09024,-95.712891
United States,2013,135.13,56520.0,US,37.09024,-95.712891
United States,2014,137.56,58531.0,US,37.09024,-95.712891
United States,2015,86.02,60387.0,US,37.09024,-95.712891
United States,2017,2.541198919,60109.65573,US,37.09024,-95.712891
United States,2018,2.1077707620000004,63064.418410000006,US,37.09024,-95.712891
United States,2019,2.097585047,65279.52903,US,37.09024,-95.712891
United States,2020,2.07872626,63593.44362,US,37.09024,-95.712891
Uruguay,1985,50.08,1729.0,UY,-32.522779,-55.765835
Uruguay,1986,143.43,2132.0,UY,-32.522779,-55.765835
Uruguay,1987,30.59,2651.0,UY,-32.522779,-55.765835
Uruguay,1988,27.81,2934.0,UY,-32.522779,-55.765835
Uruguay,1989,30.72,2992.0,UY,-32.522779,-55.765835
Uruguay,1990,150.3,3281.0,UY,-32.522779,-55.765835
Uruguay,1993,44.17,5180.0,UY,-32.522779,-55.765835
Uruguay,1994,153.72,5984.0,UY,-32.522779,-55.765835
Uruguay,1995,45.55,6555.0,UY,-32.522779,-55.765835
Uruguay,1996,121.49,6914.0,UY,-32.522779,-55.765835
Uruguay,1997,36.19,8012.0,UY,-32.522779,-55.765835
Uruguay,1998,44.61,8420.0,UY,-32.522779,-55.765835
Uruguay,1999,213.02,7903.0,UY,-32.522779,-55.765835
Uruguay,2000,36.22,7483.0,UY,-32.522779,-55.765835
Uruguay,2001,40.36,6827.0,UY,-32.522779,-55.765835
Uruguay,2002,82.61999999999999,4439.0,UY,-32.522779,-55.765835
Uruguay,2003,124.8,3929.0,UY,-32.522779,-55.765835
Uruguay,2004,64.12,4463.0,UY,-32.522779,-55.765835
Uruguay,2005,81.36,5655.0,UY,-32.522779,-55.765835
Uruguay,2006,201.29,6362.0,UY,-32.522779,-55.765835
Uruguay,2007,50.44,7581.0,UY,-32.522779,-55.765835
Uruguay,2008,163.34,9793.0,UY,-32.522779,-55.765835
Uruguay,2009,37.51,10166.0,UY,-32.522779,-55.765835
Uruguay,2010,184.78,12882.0,UY,-32.522779,-55.765835
Uruguay,2012,42.58,16264.0,UY,-32.522779,-55.765835
Uruguay,2013,67.23,18179.0,UY,-32.522779,-55.765835
Uruguay,2014,68.06,18012.0,UY,-32.522779,-55.765835
Uruguay,2015,222.67,16696.0,UY,-32.522779,-55.765835
Uruguay,2017,6.019519608,18690.89384,UY,-32.522779,-55.765835
Uruguay,2018,8.403748772,18703.86029,UY,-32.522779,-55.765835
Uruguay,2019,8.604574309,17688.01501,UY,-32.522779,-55.765835
Uzbekistan,1990,87.28,778.0,UZ,41.377491,64.585262
Uzbekistan,1991,35.67,788.0,UZ,41.377491,64.585262
Uzbekistan,1992,32.81,709.0,UZ,41.377491,64.585262
Uzbekistan,1993,72.8,708.0,UZ,41.377491,64.585262
Uzbekistan,1994,29.94,674.0,UZ,41.377491,64.585262
Uzbekistan,1995,83.14999999999999,681.0,UZ,41.377491,64.585262
Uzbekistan,1996,59.64,703.0,UZ,41.377491,64.585262
Uzbekistan,1997,32.06,724.0,UZ,41.377491,64.585262
Uzbekistan,1998,25.14,719.0,UZ,41.377491,64.585262
Uzbekistan,1999,46.97,801.0,UZ,41.377491,64.585262
Uzbekistan,2000,64.28999999999999,632.0,UZ,41.377491,64.585262
Uzbekistan,2001,37.21,513.0,UZ,41.377491,64.585262
Uzbekistan,2002,37.65,428.0,UZ,41.377491,64.585262
Uzbekistan,2003,33.75,441.0,UZ,41.377491,64.585262
Uzbekistan,2004,20.55,516.0,UZ,41.377491,64.585262
Uzbekistan,2005,25.49,606.0,UZ,41.377491,64.585262
Uzbekistan,2009,17.5,1332.0,UZ,41.377491,64.585262
Uzbekistan,2010,45.54,1533.0,UZ,41.377491,64.585262
Uzbekistan,2011,29.48,1767.0,UZ,41.377491,64.585262
Uzbekistan,2012,21.82,1964.0,UZ,41.377491,64.585262
Uzbekistan,2013,31.79,2150.0,UZ,41.377491,64.585262
Uzbekistan,2014,41.04,2309.0,UZ,41.377491,64.585262
Uzbekistan,2017,4.677571739,1916.764642,UZ,41.377491,64.585262
Uzbekistan,2018,4.427101509,1597.068337,UZ,41.377491,64.585262
Uzbekistan,2019,3.913002693,1784.009816,UZ,41.377491,64.585262
